Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
112239,"The Art of Computer Programming, Volumes 1-3 Boxed Set",Donald Ervin Knuth,"Knuth, Donald Ervin",,"=""0201485419""","=""9780201485417""",0,4.49,Addison-Wesley Professional,Boxed Set - Hardcover,896,1998,1998,,2017/02/07,to-read,to-read (#134),to-read,,,,0,,,0,,,,,
20405506,Thoughts on Design,Paul Rand,"Rand, Paul",,"=""081187544X""","=""9780811875448""",4,4.01,Chronicle Books,Paperback,96,2014,1947,,2017/02/07,,,read,,,,1,,,0,,,,,
692030,Finite-Dimensional Vector Spaces,Paul R. Halmos,"Halmos, Paul R.",,"=""0387900934""","=""9780387900933""",0,4.50,Springer,Hardcover,202,1993,1947,,2017/02/07,to-read,to-read (#133),to-read,,,,0,,,0,,,,,
1120065,Words and Rules: The Ingredients of Language,Steven Pinker,"Pinker, Steven",,"=""0465072690""","=""9780465072699""",0,3.91,Basic Books,Hardcover,287,1999,1999,,2017/02/07,to-read,to-read (#132),to-read,,,,0,,,0,,,,,
869680,The Language Instinct: How the Mind Creates the Gift of Language,Steven Pinker,"Pinker, Steven",,"=""0688121411""","=""9780688121419""",0,4.00,William Morrow & Company,Hardcover,494,1994,1994,,2017/02/07,to-read,to-read (#131),to-read,,,,0,,,0,,,,,
1134116,Prelude to Mathematics,W.W. Sawyer,"Sawyer, W.W.",,"=""0486244016""","=""9780486244013""",0,4.11,Dover Publications,Paperback,224,2011,1955,,2017/02/07,to-read,to-read (#130),to-read,,,,0,,,0,,,,,
28450775,Whiplash: How to Survive Our Faster Future,Joichi Ito,"Ito, Joichi",Jeff   Howe,"=""1455544590""","=""9781455544592""",2,3.86,Grand Central Publishing,Hardcover,320,2016,2016,,2017/02/07,,,read,,,,1,,,0,,,,,
159062,Evolution for Everyone: How Darwin's Theory Can Change the Way We Think About Our Lives,David Sloan Wilson,"Wilson, David Sloan",,"=""0385340214""","=""9780385340212""",0,3.91,Delacorte Press,Hardcover,400,2007,2007,,2017/02/07,to-read,to-read (#129),to-read,,,,0,,,0,,,,,
1890708,"Darwin's Cathedral: Evolution, Religion, and the Nature of Society",David Sloan Wilson,"Wilson, David Sloan",,"=""0226901343""","=""9780226901343""",5,3.84,University of Chicago Press,Hardcover,268,2002,2002,,2017/02/07,,,read,,,,1,,,0,,,,,
15025688,Introduction to Architecture,Francis D.K. Ching,"Ching, Francis D.K.",,"=""1118142063""","=""9781118142066""",4,4.19,Wiley,Paperback,432,2012,2012,,2017/02/07,,,read,,,,1,,,0,,,,,
10809524,A Visual Dictionary of Architecture,Francis D.K. Ching,"Ching, Francis D.K.",,"=""0470648856""","=""9780470648858""",4,4.27,Wiley,Paperback,336,2011,1995,,2017/02/07,,,read,,,,1,,,0,,,,,
4286601,Human Problem Solving,Allen Newell,"Newell, Allen",Herbert A. Simon,"=""0134454030""","=""9780134454030""",0,4.05,Prentice Hall,Hardcover,920,1972,1972,,2017/02/07,to-read,to-read (#128),to-read,,,,0,,,0,,,,,
13421400,Big Data: Principles and best practices of scalable realtime data systems,Nathan Marz,"Marz, Nathan",James Warren,"=""1617290343""","=""9781617290343""",2,3.84,Manning,Paperback,328,2015,2012,,2017/02/07,,,read,,,,1,,,0,,,,,
26083308,"The DevOps Handbook: How to Create World-Class Agility, Reliability, and Security in Technology Organizations",Gene Kim,"Kim, Gene","Jez Humble, Patrick Debois, John Willis","=""1942788002""","=""9781942788003""",2,4.33,IT Revolution Press,Paperback,437,2016,2015,,2017/02/07,,,read,,,,1,,,0,,,,,
10731181,The New Traditional Woodworker: From Tool Set to Skill Set to Mind Set,Jim Tolpin,"Tolpin, Jim",,"=""1440304289""","=""9781440304286""",3,4.28,Popular Woodworking Books,Paperback,176,2011,2011,,2017/02/07,,,read,,,,1,,,0,,,,,
6314759,"Harry Potter Boxset (Harry Potter, #1-7)",J.K. Rowling,"Rowling, J.K.",,"=""0545162076""","=""9780545162074""",0,4.73,Arthur A. Levine Books,Paperback,4167,2009,2007,,2017/02/07,to-read,to-read (#127),to-read,,,,0,,,0,,,,,
17889367,Visible Learning and the Science of How We Learn,John Hattie,"Hattie, John",Gregory Yates,"=""0415704995""","=""9780415704991""",0,4.25,Routledge,Paperback,350,2013,2013,,2017/02/07,to-read,to-read (#126),to-read,,,,0,,,0,,,,,
85397,Dark Age Ahead,Jane Jacobs,"Jacobs, Jane",,"=""1400076706""","=""9781400076703""",3,3.63,Vintage,Paperback,256,2005,2004,,2015/12/02,,,read,,,,1,,,0,,,,,
1069827,Release It!: Design and Deploy Production-Ready Software (Pragmatic Programmers),Michael T. Nygard,"Nygard, Michael T.",,"=""0978739213""","=""9780978739218""",3,4.26,Pragmatic Bookshelf,Paperback,326,2007,2007,,2015/12/02,,,read,,,,1,,,0,,,,,
26238182,Intertwingled: The Work and Influence of Ted Nelson,Douglas R. Dechow,"Dechow, Douglas R.",Daniele C. Struppa,"=""3319169246""","=""9783319169248""",3,4.29,Springer,Hardcover,150,2015,2015,,2015/09/28,,,read,,,,1,,,0,,,,,
773506,"Einstein, Picasso: Space, Time, And The Beauty That Causes Havoc",Arthur I. Miller,"Miller, Arthur I.",,"=""0465018599""","=""9780465018598""",4,4.03,Basic Books,Hardcover,368,2001,2001,,2015/09/28,,,read,,,,1,,,0,,,,,
5597902,Complexity: A Guided Tour,Melanie  Mitchell,"Mitchell, Melanie",,"=""0195124413""","=""9780195124415""",3,4.10,"Oxford University Press, USA",Hardcover,368,2009,2009,,2015/09/28,,,read,,,,1,,,0,,,,,
16234597,The Conquest of Happiness,Bertrand Russell,"Russell, Bertrand",Daniel C. Dennett,"=""087140673X""","=""9780871406736""",4,4.02,Liveright,Paperback,224,2013,1930,,2015/09/06,,,read,,,,1,,,0,,,,,
22478,The Origin of Consciousness in the Breakdown of the Bicameral Mind,Julian Jaynes,"Jaynes, Julian",,"=""0618057072""","=""9780618057078""",4,4.26,Mariner Books,Paperback,491,2000,1976,,2015/09/06,,,read,,,,1,,,0,,,,,
3075737,The School of Niklaus Wirth: The Art of Simplicity,Laszlo Böszörmenyi,"Böszörmenyi, Laszlo",Jürg Gutknecht,"=""1558607234""","=""9781558607231""",3,3.56,Morgan Kaufmann Publishers,Hardcover,260,2000,2000,,2015/09/06,,,read,,,,1,,,0,,,,,
13587145,The Theoretical Minimum: What You Need to Know to Start Doing Physics (Theoretical Minimum #1),Leonard Susskind,"Susskind, Leonard",George Hrabovsky,"=""046502811X""","=""9780465028115""",3,4.15,Basic Books,Hardcover,256,2013,2013,,2015/05/25,,,read,,,,1,,,0,,,,,
424084,Tools for Thought: The History and Future of Mind-Expanding Technology,Howard Rheingold,"Rheingold, Howard",,"=""0262681153""","=""9780262681155""",4,4.06,MIT Press,Paperback,360,2000,1985,,2015/05/25,,,read,,,,1,,,0,,,,,
462001,Readings in Human-Computer Interaction: Toward the Year 2000,Ronald M. Baecker,"Baecker, Ronald M.","Jonathan Grudin, William A.S. Buxton, Saul Greenberg","=""1558602461""","=""9781558602465""",4,3.78,Morgan Kaufmann Publishers,Paperback,900,1995,1988,,2015/05/25,,,read,,,,1,,,0,,,,,
53482,Understanding Computers and Cognition: A New Foundation for Design,Terry Winograd,"Winograd, Terry",Fernando Flores,"=""0201112973""","=""9780201112979""",3,4.19,Addison-Wesley Professional,Paperback,207,1987,1986,,2015/05/25,,,read,,,,1,,,0,,,,,
603242,Computer Networking: A Top-Down Approach Featuring the Internet,James F. Kurose,"Kurose, James F.",Keith W. Ross,"=""0201976994""","=""9780201976991""",4,4.05,Addison Wesley Publishing Company,Hardcover,784,2002,2000,,2015/05/25,,,read,,,,1,,,0,,,,,
10592497,The Grand Design,Stephen Hawking,"Hawking, Stephen",Leonard Mlodinow,"=""055338466X""","=""9780553384666""",3,4.05,Bantam,Trade Paperback,181,2012,2010,,2015/05/25,,,read,,,,1,,,0,,,,,
1515172,Inventing Kindergarten,Norman Brosterman,"Brosterman, Norman",,"=""0810935260""","=""9780810935266""",4,4.30,Harry N. Abrams,Hardcover,160,1997,1997,,2015/05/25,,,read,,,,1,,,0,,,,,
414630,The Art of Human-Computer Interface Design,Brenda Laurel,"Laurel, Brenda",S. Joy Mountford,"=""0201517973""","=""9780201517972""",4,3.81,Addison-Wesley Professional,Paperback,544,1990,1990,,2015/05/25,,,read,,,,1,,,0,,,,,
627206,The New Drawing on the Right Side of the Brain,Betty Edwards,"Edwards, Betty",,"=""0874774241""","=""9780874774245""",5,3.87,Tarcher,Paperback,291,1999,1979,,2013/01/06,,,read,,,,1,,,0,,,,,
583751,Gossamer Odyssey: The Triumph of Human-Powered Flight,Morton Grosser,"Grosser, Morton",,"=""0760320519""","=""9780760320518""",4,4.18,Zenith Press,Paperback,336,2004,1981,,2012/10/25,,,read,,,,1,,,0,,,,,
5571,Cradle to Cradle: Remaking the Way We Make Things,William McDonough,"McDonough, William",Michael Braungart,"=""0865475873""","=""9780865475878""",3,4.10,North Point Press,Paperback,193,2002,2002,,2012/10/04,,,read,,,,1,,,0,,,,,
61539,The Structure of Scientific Revolutions,Thomas S. Kuhn,"Kuhn, Thomas S.",,"=""0226458083""","=""9780226458083""",4,4.02,University of Chicago Press,Paperback,226,1996,1962,,2012/09/10,,,read,,,,1,,,0,,,,,
61535,The Selfish Gene,Richard Dawkins,"Dawkins, Richard",,"=""0199291152""","=""9780199291151""",4,4.15,"Oxford University Press, USA",Paperback,360,2006,1976,,2012/09/10,,,read,,,,1,,,0,,,,,
548914,The Little Schemer,Daniel P. Friedman,"Friedman, Daniel P.","Matthias Felleisen, Duane Bibby, Gerald J. Sussman","=""0262560992""","=""9780262560993""",4,4.28,MIT Press,Paperback,210,1995,1974,,2012/09/09,,,read,,,,1,,,0,,,,,
18528382,Cool Tools: A Catalog of Possibilities,Kevin Kelly,"Kelly, Kevin",,"=""1940689007""","=""9781940689005""",3,4.41,Cool Tools Lab,Paperback,472,2013,2003,,2015/05/25,,,read,,,,1,,,0,,,,,
23453106,A Beautiful Question: Finding Nature's Deep Design,Frank Wilczek,"Wilczek, Frank",,"=""1594205264""","=""9781594205262""",3,3.89,Penguin Press,Hardcover,448,2015,2015,,2015/09/06,,,read,,,,1,,,0,,,,,
8082269,Domain-Specific Languages,Martin Fowler,"Fowler, Martin",,"=""0321712943""","=""9780321712943""",2,3.86,Addison-Wesley Professional,Hardcover,597,2011,2010,,2015/05/25,,,read,,,,1,,,0,,,,,
583766,An Introduction to General Systems Thinking,Gerald M. Weinberg,"Weinberg, Gerald M.",,"=""0932633498""","=""9780932633491""",4,3.97,"Dorset House Publishing Co Inc.,U.S.",Paperback,279,2001,1975,,2015/05/25,,,read,,,,1,,,0,,,,,
32475,"Dreaming in Code: Two Dozen Programmers, Three Years, 4,732 Bugs, and One Quest for Transcendent Software",Scott Rosenberg,"Rosenberg, Scott",,"=""1400082463""","=""9781400082469""",3,3.71,"Crown Publishing, NY",Hardcover,400,2007,2007,,2012/09/10,,,read,,,,1,,,0,,,,,
41786,Joel on Software,Joel Spolsky,"Spolsky, Joel",,"=""1590593898""","=""9781590593899""",3,4.12,Apress,Paperback,384,2004,2004,,2012/09/10,,,read,,,,1,,,0,,,,,
772585,"Concepts, Techniques, and Models of Computer Programming",Peter Van Roy,"Roy, Peter Van",Seif Haridi,"=""0262220695""","=""9780262220699""",4,4.11,MIT Press,Hardcover,936,2004,2004,,2012/09/09,,,read,,,,1,,,1,,,unspecified,,
25649526,Feyman's Tips on Physics,Richard P. Feynman,"Feynman, Richard P.",,"=""""","=""9780465027972""",0,4.22,basic books,Paperback,182,2013,2005,,2015/09/06,to-read,to-read (#89),to-read,,,,0,,,0,,,,,
2417389,C# 3.0 Cookbook,Jay Hilyard,"Hilyard, Jay",Stephen Teilhet,"=""059651610X""","=""9780596516109""",0,3.71,O'Reilly Media,Paperback,896,2007,2003,,2015/05/25,,,read,,,,1,,,0,,,,,
25600644,A Treatise on the Decorative Part of Civil Architecture,William     Chambers,"Chambers, William",,"=""1440089515""","=""""",0,0.0,Forgotten Books,Paperback,444,2011,2003,,2015/05/25,to-read,to-read (#69),to-read,,,,0,,,0,,,,,
8905091,A Cybernetic View of Biological Growth: The Maia Hypothesis,Tony Stebbing,"Stebbing, Tony",,"=""0521199638""","=""9780521199636""",0,5.00,Cambridge University Press,Hardcover,442,2011,2010,,2015/12/02,to-read,to-read (#125),to-read,,,,0,,,0,,,,,
14411528,"Nature-Inspired Computing Design, Development, and Applications",Leandro Nunes de Castro,"Castro, Leandro Nunes de",,"=""1466615745""","=""9781466615748""",0,4.50,Medical Information Science Reference,Hardcover,436,2012,2012,,2015/12/02,to-read,to-read (#124),to-read,,,,0,,,0,,,,,
1050405,The Greek Myths,Robert Graves,"Graves, Robert",,"=""0918825806""","=""9780918825803""",0,4.17,Moyer Bell Limited,Hardcover,782,1988,1955,,2015/12/02,to-read,to-read (#123),to-read,,,,0,,,0,,,,,
85039,Pattern-Oriented Software Architecture Volume 1: A System of Patterns,Frank Buschmann,"Buschmann, Frank",Hans Rohnert,"=""0471958697""","=""9780471958697""",0,3.87,Wiley,Hardcover,350,1996,1996,,2015/12/02,to-read,to-read (#122),to-read,,,,0,,,0,,,,,
3120741,Studies On Semantics In Generative Grammar,Noam Chomsky,"Chomsky, Noam",,"=""9027979642""","=""9789027979643""",0,3.00,Walter de Gruyter,Hardcover,207,1980,1972,,2015/12/02,to-read,to-read (#120),to-read,,,,0,,,0,,,,,
2795229,The Box: How the Shipping Container Made the World Smaller and the World Economy Bigger,Marc Levinson,"Levinson, Marc",,"=""0691136408""","=""9780691136400""",0,3.82,Princeton University Press,Paperback,400,2008,2006,,2015/12/02,to-read,to-read (#121),to-read,,,,0,,,0,,,,,
3799881,The Nature of Economies (Modern Library),Jane Jacobs,"Jacobs, Jane",,"=""0679603409""","=""9780679603405""",0,3.80,Modern Library,Hardcover,208,2000,2000,,2015/12/02,to-read,to-read (#117),to-read,,,,0,,,0,,,,,
8553359,"Making Software: What Really Works, and Why We Believe It",Andy Oram,"Oram, Andy",Greg Wilson,"=""0596808321""","=""9780596808327""",0,3.51,O'Reilly Media,Paperback,624,2010,2010,,2015/12/02,to-read,to-read (#118),to-read,,,,0,,,0,,,,,
20893524,The Poetics of Space,Gaston Bachelard,"Bachelard, Gaston","Mark Z. Danielewski, Richard Kearney","=""0143107526""","=""9780143107521""",0,4.19,Penguin Classics,Paperback,304,2014,1957,,2015/12/02,to-read,to-read (#116),to-read,,,,0,,,0,,,,,
22140725,"Unified Architectural Theory: Form, Language, Complexity",Nikos A. Salingaros,"Salingaros, Nikos A.",,"=""0989346900""","=""""",4,4.00,Sustasis Press,Paperback,300,,,,2015/12/02,,,read,,,,1,,,0,,,,,
77201,The Odyssey,Homer,"Homer, Homer","Robert Fagles, Bernard Knox","=""0670821624""","=""9780670821624""",0,3.79,Viking,Hardcover,541,1996,-800,,2015/09/28,to-read,to-read (#114),to-read,,,,0,,,0,,,,,
13633558,Infinity and Me,Kate Hosford,"Hosford, Kate",Gabi Swiatkowska,"=""0761367268""","=""9780761367260""",0,4.01,Carolrhoda Books,Hardcover,32,2012,2012,,2015/09/28,to-read,to-read (#115),to-read,,,,0,,,0,,,,,
3757414,The Three Theban Plays,Sophocles,"Sophocles, Sophocles","Robert Fagles, Bernard Knox","=""1439513732""","=""9781439513736""",0,3.98,The Penguin Classics,Paperback,168,2008,-450,,2015/09/28,to-read,to-read (#112),to-read,,,,0,,,0,,,,,
516650,The Iliad,Homer,"Homer, Homer","Robert Fagles, Bernard Knox","=""0670835102""","=""9780670835102""",0,3.88,Viking Adult,Hardcover,683,1990,-800,,2015/09/28,to-read,to-read (#113),to-read,,,,0,,,0,,,,,
13237726,"Feynman's Tips on Physics: Reflections, Advice, Insights, Practice: A Problem-Solving Supplement to the Feynman Lectures on Physics",Richard P. Feynman,"Feynman, Richard P.","Ralph Leighton, Michael A. Gottlieb","=""0465027970""","=""9780465029211""",0,4.22,Basic Books,Paperback,182,2013,2005,,2015/09/28,to-read,to-read (#111),to-read,,,,0,,,0,,,,,
1881967,"Theory of Formal Systems. (Am-47), Volume 47",Raymond M. Smullyan,"Smullyan, Raymond M.",,"=""069108047X""","=""9780691080475""",0,4.40,Princeton University Press,Paperback,156,1961,1961,,2015/09/28,to-read,to-read (#109),to-read,,,,0,,,0,,,,,
25545484,The Little Prover,Daniel P. Friedman,"Friedman, Daniel P.",Carl Eastlund,"=""0262527952""","=""9780262527958""",0,4.08,MIT Press,Paperback,248,2015,2015,,2015/09/28,to-read,to-read (#110),to-read,,,,0,,,0,,,,,
23528840,Creating Symmetry: The Artful Mathematics of Wallpaper Patterns,Frank A. Farris,"Farris, Frank A.",,"=""0691161739""","=""9780691161730""",0,4.12,Princeton University Press,Hardcover,248,2015,2015,,2015/09/28,to-read,to-read (#107),to-read,,,,0,,,0,,,,,
1007278,Automata Studies. (Am 34) (Annals Of Mathematics Studies),J. McCarthy,"McCarthy, J.",,"=""0691079161""","=""9780691079165""",0,3.67,,,,1956,1956,,2015/09/28,to-read,to-read (#108),to-read,,,,0,,,0,,,,,
65229,Sources of Power: How People Make Decisions,Gary Klein,"Klein, Gary",,"=""0262611465""","=""9780262611466""",0,3.97,MIT Press,Paperback,352,1999,1998,,2015/09/28,to-read,to-read (#106),to-read,,,,0,,,0,,,,,
1863615,The Origin of Wealth: The Radical Remaking of Economics and What it Means for Business and Society,Eric D. Beinhocker,"Beinhocker, Eric D.",,"=""1422121038""","=""9781422121030""",0,4.27,Harvard Business Review Press,Paperback,544,2007,2006,,2015/09/28,to-read,to-read (#105),to-read,,,,0,,,0,,,,,
34459,Metaphors We Live By,George Lakoff,"Lakoff, George",Mark  Johnson,"=""0226468011""","=""9780226468013""",0,4.10,University of Chicago Press,Paperback,276,2003,1980,,2015/09/28,to-read,to-read (#104),to-read,,,,0,,,0,,,,,
534834,The Origins Of Order: Self Organization And Selection In Evolution,Stuart A. Kauffman,"Kauffman, Stuart A.",,"=""0195058119""","=""9780195058116""",0,4.19,"Oxford University Press, USA",Hardcover,709,1993,1993,,2015/09/28,to-read,to-read (#103),to-read,,,,0,,,0,,,,,
2047737,Thinking Forth,Leo Brodie,"Brodie, Leo",,"=""0976458705""","=""9780976458708""",0,3.97,Punchy Publishing,Paperback,316,2004,1984,,2015/09/28,to-read,to-read (#102),to-read,,,,0,,,0,,,,,
337123,Complexity: The Emerging Science at the Edge of Order and Chaos,M. Mitchell Waldrop,"Waldrop, M. Mitchell",,"=""0671872346""","=""9780671872342""",0,4.06,Simon  Schuster,Paperback,384,1993,1992,,2015/09/25,,,read,,,,1,,,0,,,,,
3464039,System Modeling and Simulation: An Introduction,Frank L. Severance,"Severance, Frank L.",,"=""0471496944""","=""9780471496946""",0,4.38,John Wiley & Sons,Hardcover,506,2001,,,2015/09/06,to-read,to-read (#101),to-read,,,,0,,,0,,,,,
583797,Systemantics: How Systems Work and Especially How They Fail,John Gall,"Gall, John",,"=""0812906748""","=""9780812906745""",0,3.99,Random House Trade,Hardcover,111,1977,1977,,2015/09/06,,,read,,,,1,,,0,,,,,
2756951,"Logic and Design, Revised: In Art, Science, and Mathematics",Krome Barratt,"Barratt, Krome",,"=""1592288499""","=""9781592288496""",0,4.36,Green Editorial,Paperback,336,2005,2005,,2015/09/06,to-read,to-read (#100),to-read,,,,0,,,0,,,,,
138111,The Quantitative Analysis of Social Problems,Edward R. Tufte,"Tufte, Edward R.",,"=""0201076101""","=""9780201076103""",0,4.00,Addison Wesley Publishing Company,Hardcover,450,1970,1970,,2015/09/06,to-read,to-read (#98),to-read,,,,0,,,0,,,,,
2111739,Exploratory Data Analysis,John W. Tukey,"Tukey, John W.",,"=""0201076160""","=""9780201076165""",0,4.22,Pearson,Paperback,712,1977,1977,,2015/09/06,to-read,to-read (#99),to-read,,,,0,,,0,,,,,
2824731,"The Art of Modeling Dynamic Systems: Forecasting for Chaos, Randomness and Determinism",Foster Morrison,"Morrison, Foster",,"=""0486462951""","=""9780486462950""",0,4.00,Dover Publications,Paperback,414,2008,1991,,2015/09/06,to-read,to-read (#97),to-read,,,,0,,,0,,,,,
18467737,"Linked: How Everything Is Connected to Everything Else and What It Means for Business, Science, and Everyday Life",Albert-László Barabási,"Barabási, Albert-László",,"=""0465085733""","=""9780465085736""",0,3.94,Basic Books,Paperback,304,2014,2002,,2015/09/06,,,read,,,,1,,,0,,,,,
21516948,"Birds and Frogs: Selected Papers of Freeman Dyson, 1990-2014",Freeman J. Dyson,"Dyson, Freeman J.",,"=""9814602868""","=""9789814602860""",0,3.50,World Scientific Publishing Company,Paperback,376,2015,2015,,2015/09/06,to-read,to-read (#96),to-read,,,,0,,,0,,,,,
326679,"Emile, or On Education",Jean-Jacques Rousseau,"Rousseau, Jean-Jacques",Allan Bloom,"=""0465019315""","=""9780465019311""",0,3.61,Basic Books,Paperback,512,1979,1762,,2015/09/06,to-read,to-read (#95),to-read,,,,0,,,0,,,,,
22583478,What I Believe,Bertrand Russell,"Russell, Bertrand",,"=""0415854768""","=""9780415854764""",0,4.10,Routledge,Paperback,60,2013,1925,,2015/09/06,,,read,,,,1,,,0,,,,,
1555661,The Mathematician's Mind: The Psychology of Invention in the Mathematical Field,Jacques Hadamard,"Hadamard, Jacques",Philip N. Johnson-Laird,"=""0691029318""","=""9780691029313""",0,3.94,Princeton University Press,Paperback,168,1996,1945,,2015/09/06,to-read,to-read (#94),to-read,,,,0,,,0,,,,,
1693774,The Nature of Mathematical Modeling,Neil Gershenfeld,"Gershenfeld, Neil",,"=""0521570956""","=""9780521570954""",0,3.90,Cambridge University Press,Hardcover,356,1998,1998,,2015/09/06,to-read,to-read (#93),to-read,,,,0,,,0,,,,,
508959,Teach Your Own: A Hopeful Path for Education,John C. Holt,"Holt, John C.",,"=""0907637094""","=""9780907637097""",0,4.09,Lighthouse Books,Paperback,208,1997,1981,,2015/09/06,to-read,to-read (#92),to-read,,,,0,,,0,,,,,
811646,The Physics of Information Technology,Neil Gershenfeld,"Gershenfeld, Neil",,"=""0521580447""","=""9780521580441""",0,4.00,Cambridge University Press,Hardcover,388,2000,2000,,2015/09/06,to-read,to-read (#91),to-read,,,,0,,,0,,,,,
1012700,Man and His Symbols,C.G. Jung,"Jung, C.G.","Marie-Louise von Franz, Joseph L. Henderson, Jolande Jacobi, Aniela Jaffé","=""0904041247""","=""9780904041248""",0,4.17,Aldus Books,Paperback,320,1979,1964,,2015/09/06,to-read,to-read (#90),to-read,,,,0,,,0,,,,,
821380,Myths to Live By,Joseph Campbell,"Campbell, Joseph",Johnson E. Fairchild,"=""0140194614""","=""9780140194616""",0,4.11,Penguin Compass,Paperback,276,1993,1972,,2015/09/06,to-read,to-read (#88),to-read,,,,0,,,0,,,,,
9217527,Structures,Daniel L. Schodek,"Schodek, Daniel L.",,"=""0130278211""","=""9780130278210""",0,3.80,Prentice Hall,Hardcover,600,2000,1979,,2015/05/25,to-read,to-read (#59),to-read,,,,0,,,0,,,,,
15760413,Design: Creation of Artifacts in Society,Karl T. Ulrich,"Ulrich, Karl T.",,"=""""","=""""",0,3.58,University of Pennsylvania,Paperback,137,2010,2010,,2012/10/17,to-read,to-read (#87),to-read,,,,0,,,0,,,,,
1644070,"Smalltalk-80: Bits of History, Words of Advice",Glenn Krasner,"Krasner, Glenn",,"=""0201116693""","=""9780201116694""",0,4.17,Addison Wesley Publishing Company,,344,1983,,,2012/12/14,to-read,to-read (#86),to-read,,,,0,,,0,,,,,
484459,Things a Computer Scientist Rarely Talks About,Donald Ervin Knuth,"Knuth, Donald Ervin",,"=""157586326X""","=""9781575863269""",0,3.97,Center for the Study of Language and Inf,Paperback,257,2003,2001,,2015/05/25,to-read,to-read (#85),to-read,,,,0,,,0,,,,,
112245,Literate Programming,Donald Ervin Knuth,"Knuth, Donald Ervin",,"=""0937073806""","=""9780937073803""",0,3.88,Center for the Study of Language and Inf,Paperback,384,1992,1992,,2015/05/25,to-read,to-read (#84),to-read,,,,0,,,0,,,,,
6510959,"Design Thinking: Integrating Innovation, Customer Experience, and Brand Value",Thomas Lockwood,"Lockwood, Thomas",,"=""1581156685""","=""9781581156683""",3,3.88,Allworth Press,Paperback,304,2009,2009,,2015/05/25,,,read,,,,1,,,0,,,,,
214441,Euclid's Elements,Euclid,"Euclid, Euclid","Thomas Little Heath, Dana Densmore","=""1888009195""","=""9781888009194""",5,4.31,Green Lion Press,Paperback,499,2002,-290,,2015/05/25,,,read,,,,1,,,0,,,,,
248544,"The Computational Beauty of Nature: Computer Explorations of Fractals, Chaos, Complex Systems, and Adaptation",Gary William Flake,"Flake, Gary William",,"=""0262561271""","=""9780262561273""",0,4.37,Bradford Book,Paperback,514,2000,1998,,2015/05/25,to-read,to-read (#83),to-read,,,,0,,,0,,,,,
6301,Smart Couples Finish Rich: 9 Steps to Creating a Rich Future for You and Your Partner,David Bach,"Bach, David",,"=""0767904842""","=""9780767904841""",0,3.87,Crown Business,Paperback,320,2002,2001,,2015/05/25,to-read,to-read (#82),to-read,,,,0,,,0,,,,,
3729708,"Lucid, the Dataflow Programming Language",William W. Wadge,"Wadge, William W.",,"=""0127296506""","=""9780127296500""",0,3.50,Academic Press,Unknown Binding,311,1985,1985,,2015/05/25,to-read,to-read (#81),to-read,,,,0,,,0,,,,,
8528814,Cracking the Coding Interview: 150 Programming Questions and Solutions,Gayle Laakmann McDowell,"McDowell, Gayle Laakmann",,"=""145157827X""","=""9781451578270""",2,4.35,Createspace,Paperback,310,2008,2008,,2015/05/25,,,read,,,,1,,,0,,,,,
154154,Programming Interviews Exposed: Secrets to Landing Your Next Job (Programmer to Programmer),John Mongan,"Mongan, John","Eric Giguere, Noah Suojanen","=""047012167X""","=""9780470121672""",2,3.96,Wrox,Paperback,237,2007,2000,,2015/05/25,,,read,,,,1,,,0,,,,,
7614793,Cognitive Surplus: Creativity and Generosity in a Connected Age,Clay Shirky,"Shirky, Clay",,"=""1594202532""","=""9781594202537""",4,3.81,Penguin Press,Hardcover,242,2010,2010,,2015/05/25,,,read,,,,1,,,0,,,,,
245484,Structure and Interpretation of Classical Mechanics,Gerald Jay Sussman,"Sussman, Gerald Jay","Jack Wisdom, Meinhard E. Mayer","=""0262194554""","=""9780262194556""",0,4.37,MIT Press,Hardcover,534,2001,2001,,2015/05/25,to-read,to-read (#80),to-read,,,,0,,,0,,,,,
4586822,A Computer Model Of Skill Acquisition,Gerald Jay Sussman,"Sussman, Gerald Jay",,"=""044400159X""","=""9780444001597""",0,5.00,Elsevier Publishing Company,Hardcover,133,,1975,,2015/05/25,to-read,to-read (#79),to-read,,,,0,,,0,,,,,
758026,An Outline of European Architecture,Nikolaus Pevsner,"Pevsner, Nikolaus",,"=""0140135243""","=""9780140135244""",0,4.05,Penguin Books,Paperback,496,1991,1943,,2015/05/25,to-read,to-read (#78),to-read,,,,0,,,0,,,,,
4004178,Let Over Lambda,Doug Hoyte,"Hoyte, Doug",,"=""1435712757""","=""9781435712751""",0,4.03,Lulu.com,Paperback,384,2008,2008,,2015/05/25,to-read,to-read (#77),to-read,,,,0,,,0,,,,,
7155145,Linchpin: Are You Indispensable?,Seth Godin,"Godin, Seth",,"=""1591843162""","=""9781591843160""",2,3.83,Portfolio,Hardcover,244,2010,2010,,2015/05/25,,,read,,,,1,,,0,,,,,
3828382,Tribes: We Need You to Lead Us,Seth Godin,"Godin, Seth",,"=""1591842336""","=""9781591842330""",2,3.81,Portfolio,Hardcover,151,2008,2008,,2015/05/25,,,read,,,,1,,,0,,,,,
